period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
151,48023687,17529862,474072,100350,96769976,19,19461,13193,177437,48843593,1822,290608,4152,14.51
152,48446184,17626405,476589,100350,97274728,19,19461,13193,178570,49276721,1822,290608,4152,13.97
153,48811111,17733118,480125,100350,105442259,19,19461,13193,179800,49648024,1822,290608,4152,15.71
154,49162567,17841767,483136,100350,98400201,19,19461,13193,181017,50006474,1822,290608,4152,15.30
155,49501277,17927976,486040,100350,98982624,19,19461,13193,182160,50361763,1822,290608,4152,13.39
156,49856552,18033254,488940,100350,99551716,19,19461,13193,183235,50725043,1822,290608,4152,14.83
157,50199291,18138336,492544,100350,107939381,19,19461,13193,184243,51078470,1822,290608,4152,14.74
158,50474093,18253712,496127,100350,108629975,19,19461,13193,185368,51352842,1822,290608,4152,15.92
159,50725139,18388282,499261,100350,101448926,19,19461,13193,186442,51593750,1822,290608,4152,18.19
160,50978713,18527258,501968,100350,110039211,19,19461,13193,187584,51835265,1822,290608,4152,17.95
161,51240948,18671688,504784,100350,102779354,19,19461,13193,188637,52083248,1822,290608,4152,18.67
162,51442731,18766115,507810,100350,103520991,19,19461,13193,189830,52281745,1822,290608,4152,12.59
163,51592586,18838507,511491,100350,112328193,19,19461,13193,191285,52433568,1822,290608,4152,9.64
164,51891277,18964462,516850,100350,104943892,19,19461,13193,192539,52725828,1822,290608,4152,16.99
165,52266369,19057244,519355,100350,113600237,19,19461,13193,193627,53105175,1822,290608,4152,13.72
166,52598772,19175797,522296,100350,106098424,19,19461,13193,194819,53434685,1822,290608,4152,16.36
167,52949491,19278238,525733,100350,114863988,19,19461,13193,195916,53793102,1822,290608,4152,14.87
168,53349344,19388405,528617,100350,107211353,19,19461,13193,196834,54193875,1822,290608,4152,15.44
169,53736023,19493464,531539,100350,107747116,19,19461,13193,197823,54587696,1822,290608,4152,15.16
170,54072027,19603637,534746,100350,108334597,19,19461,13193,198918,54929787,1822,290608,4152,15.58
171,54411130,19710493,538319,100350,108917361,19,19461,13193,200034,55274995,1822,290608,4152,15.17
172,54772400,19804380,541059,100350,109482913,19,19461,13193,201087,55643985,1822,290608,4152,14.20
173,55144997,19911455,544488,100350,110031415,19,19461,13193,202184,56019563,1822,290608,4152,15.44
174,55530999,20013019,547245,100350,110569682,19,19461,13193,203236,56415334,1822,290608,4152,14.48
175,55919253,20114731,549888,100350,111104443,19,19461,13193,204335,56815252,1822,290608,4152,14.97
176,56178819,20188948,552727,100350,111771737,19,19461,13193,205332,57094215,1822,290608,4152,11.97
177,56478229,20283917,555401,100350,112404990,19,19461,13193,206365,57404142,1822,290608,4152,13.33
178,56858411,20400069,558102,100350,112941219,19,19461,13193,207452,57789791,1822,290608,4152,16.78
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8010,440,4832,100350,5045194,19,19426,13365,3839,704358,1814,290608,4152,0.01
1,11555,5983,15600,100350,5220841,19,19426,13365,5453,722059,1814,290608,4152,0.00
2,12462,5983,18208,100350,6207902,19,19426,13365,6699,733365,1814,290608,4152,0.00
3,176310,85995,20999,100350,6954121,19,19426,13365,7733,913427,1814,290608,4152,13.32
4,445459,214779,23549,100350,7601589,19,19426,13365,8988,1182135,1814,290608,4152,17.86
5,727093,353579,26516,100350,8245817,19,19426,13365,10103,1450087,1814,290608,4152,18.03
6,1108644,473209,29609,100350,8783203,19,19426,13365,11431,1824961,1814,290608,4152,17.02
7,1452738,583711,32877,100350,9364198,19,19426,13365,12442,2172421,1814,290608,4152,14.72
8,1683727,704292,35584,100350,10053991,19,19426,13365,13705,2403052,1814,290608,4152,16.05
9,2026317,821705,38556,100350,10624153,19,19426,13365,14778,2754197,1814,290608,4152,16.71
10,2402338,937520,41704,100350,11163587,19,19426,13365,16003,3134420,1814,290608,4152,16.29
11,2746986,1038504,44915,100350,11739055,19,19426,13365,17038,3490784,1814,290608,4152,14.46
12,3091271,1132502,47428,100350,12319238,19,19426,13365,17994,3847724,1814,290608,4152,13.92
13,3450575,1232380,50654,100350,12890179,19,19426,13365,19179,4218499,1814,290608,4152,14.97
14,3871389,1338959,53590,100350,13393872,19,19426,13365,20237,4653840,1814,290608,4152,15.52
15,4270072,1434217,56181,100350,13910687,19,19426,13365,21407,5068687,1814,290608,4152,14.74
16,4618970,1530882,58797,100350,14491338,19,19426,13365,22437,5426704,1814,290608,4152,14.19
17,5016719,1629129,61977,100350,16590274,19,19426,13365,23553,5837332,1814,290608,4152,14.54
18,5365460,1737371,64975,100350,17211287,19,19426,13365,24468,6197707,1814,290608,4152,15.10
19,5738990,1836371,68308,100350,16140715,19,19426,13365,25496,6581306,1814,290608,4152,14.68
20,6069297,1922791,71095,100350,18454204,19,19426,13365,26547,6925767,1814,290608,4152,13.52
21,6408824,2018848,73989,100350,17318125,19,19426,13365,27581,7277060,1814,290608,4152,14.25
22,6777869,2119008,77168,100350,17867606,19,19426,13365,28673,7657895,1814,290608,4152,14.48
23,7196540,2216115,80277,100350,18372685,19,19426,13365,29765,8092913,1814,290608,4152,14.49
24,7528801,2318362,83189,100350,18964411,19,19426,13365,30897,8431192,1814,290608,4152,14.39
25,7821602,2419820,85871,100350,19593140,19,19426,13365,32047,8734649,1814,290608,4152,14.56
26,8126933,2521693,89190,100350,20213085,19,19426,13365,33109,9049021,1814,290608,4152,14.69
27,8457932,2627897,92138,100350,20800154,19,19426,13365,34253,9386655,1814,290608,4152,15.26
28,8820977,2732478,95117,100350,23468990,19,19426,13365,35166,9756749,1814,290608,4152,15.00
29,9203135,2830452,98134,100350,21902528,19,19426,13365,36379,10150806,1814,290608,4152,14.60
30,9577636,2931083,101296,100350,22443799,19,19426,13365,37527,10537233,1814,290608,4152,14.93
31,9936585,3030513,104735,100350,25271329,19,19426,13365,38772,10907912,1814,290608,4152,14.56
32,10243988,3113806,107740,100350,23638683,19,19426,13365,40077,11228817,1814,290608,4152,11.80
33,10600051,3220101,110906,100350,26556842,19,19426,13365,41242,11598729,1814,290608,4152,15.42
34,10985625,3321862,113845,100350,24738533,19,19426,13365,42345,11999357,1814,290608,4152,14.88
35,11358938,3424551,116365,100350,25292698,19,19426,13365,43533,12384347,1814,290608,4152,14.95
36,11750962,3524198,119337,100350,25812478,19,19426,13365,44681,12793168,1814,290608,4152,15.11
37,12087464,3627947,122616,100350,26402728,19,19426,13365,45816,13136119,1814,290608,4152,15.24
38,12409832,3741035,125522,100350,26995832,19,19426,13365,47145,13465255,1814,290608,4152,16.19
39,12760195,3841251,128718,100350,27559897,19,19426,13365,48159,13827942,1814,290608,4152,14.87
40,13065177,3933121,131900,100350,28171485,19,19426,13365,49396,14147393,1814,290608,4152,13.65
41,13374698,4025583,135021,100350,28772732,19,19426,13365,50494,14475252,1814,290608,4152,13.76
42,13674243,4121074,138279,100350,29386282,19,19426,13365,51615,14789524,1814,290608,4152,14.23
43,13948260,4209186,141219,100350,30036193,19,19426,13365,52721,15076226,1814,290608,4152,12.98
44,14261887,4308925,143742,100350,30639090,19,19426,13365,53767,15404771,1814,290608,4152,14.25
45,14541112,4395696,147033,100350,31280786,19,19426,13365,54895,15698285,1814,290608,4152,12.43
46,14869529,4505575,150080,100350,31870454,19,19426,13365,56093,16031680,1814,290608,4152,15.33
47,15207432,4615085,153242,100350,32449994,19,19426,13365,57303,16374556,1814,290608,4152,14.23
48,15560246,4723820,156258,100350,33034012,19,19426,13365,58479,16733434,1814,290608,4152,14.62
49,15908081,4833332,159677,100350,33619536,19,19426,13365,59539,17085383,1814,290608,4152,14.23
50,16267674,4930815,162517,100350,34187615,19,19426,13365,60679,17457499,1814,290608,4152,14.23
51,16630575,5031748,165558,100350,34746159,19,19426,13365,61780,17827985,1814,290608,4152,14.34
52,16993437,5132868,168734,100350,38690763,19,19426,13365,62985,18204245,1814,290608,4152,14.82
53,17407304,5228143,171426,100350,35812085,19,19426,13365,64141,18633777,1814,290608,4152,14.25
54,17776989,5324695,175080,100350,36359428,19,19426,13365,65173,19019330,1814,290608,4152,14.40
55,18127375,5423714,177967,100350,36930247,19,19426,13365,66362,19381282,1814,290608,4152,14.52
56,18484704,5518678,181247,100350,37495890,19,19426,13365,67415,19749942,1814,290608,4152,14.02
57,18867967,5614294,184377,100350,38032505,19,19426,13365,68440,20145274,1814,290608,4152,14.29
58,19110516,5743986,186920,100350,38706255,19,19426,13365,69518,20380649,1814,290608,4152,17.31
59,19348391,5870012,189983,100350,39386116,19,19426,13365,70667,20613298,1814,290608,4152,17.10
60,19615811,6016904,193328,100350,40032549,19,19426,13365,71761,20868218,1814,290608,4152,19.22
61,19880885,6161321,195928,100350,40674907,19,19426,13365,73014,21120781,1814,290608,4152,18.93
62,20142498,6300127,198935,100350,45225724,19,19426,13365,74424,21371249,1814,290608,4152,19.00
63,20405367,6445249,202026,100350,41978323,19,19426,13365,75492,21619670,1814,290608,4152,18.85
64,20675506,6593710,205023,100350,42617216,19,19426,13365,76785,21876133,1814,290608,4152,19.37
65,20938001,6735286,208078,100350,47308202,19,19426,13365,78015,22125790,1814,290608,4152,18.88
66,21151509,6852516,210820,100350,43982945,19,19426,13365,79267,22329742,1814,290608,4152,15.27
67,21392574,6985567,213904,100350,44660024,19,19426,13365,80501,22563410,1814,290608,4152,17.28
68,21668344,7135028,217196,100350,45283578,19,19426,13365,81786,22825547,1814,290608,4152,19.85
69,21937352,7283885,220475,100350,45930727,19,19426,13365,82919,23082673,1814,290608,4152,19.31
70,22186886,7419371,224024,100350,46592647,19,19426,13365,84091,23321952,1814,290608,4152,18.12
71,22446202,7557410,226856,100350,51580687,19,19426,13365,85241,23570150,1814,290608,4152,18.67
72,22698857,7694569,229784,100350,52288869,19,19426,13365,86476,23809905,1814,290608,4152,17.94
73,22938661,7825267,232586,100350,48597985,19,19426,13365,87640,24037389,1814,290608,4152,16.99
74,23202105,7969264,235822,100350,49243366,19,19426,13365,88884,24289437,1814,290608,4152,18.77
75,23454341,8107167,239084,100350,49903216,19,19426,13365,90073,24532183,1814,290608,4152,18.27
76,23724156,8255168,242032,100350,50544011,19,19426,13365,91334,24789601,1814,290608,4152,19.30
77,23988607,8401457,245243,100350,51192292,19,19426,13365,92312,25042090,1814,290608,4152,19.23
78,24247014,8544215,247947,100350,51849420,19,19426,13365,93522,25286825,1814,290608,4152,18.40
79,24507116,8685107,251206,100350,52502581,19,19426,13365,94873,25533327,1814,290608,4152,18.60
80,24763519,8823373,253938,100350,53149232,19,19426,13365,96188,25780531,1814,290608,4152,18.53
81,25036587,8973893,256764,100350,53788313,19,19426,13365,97412,26038295,1814,290608,4152,19.75
82,25283389,9107835,259775,100350,54455493,19,19426,13365,98537,26276742,1814,290608,4152,18.04
83,25546822,9254373,262656,100350,55102535,19,19426,13365,99750,26530280,1814,290608,4152,19.02
84,25801617,9395569,266094,100350,60716593,19,19426,13365,100920,26775859,1814,290608,4152,18.56
85,26042538,9524809,268801,100350,56435850,19,19426,13365,102191,27006589,1814,290608,4152,17.31
86,26298688,9661360,271912,100350,62148978,19,19426,13365,103388,27250944,1814,290608,4152,18.65
87,26560855,9803240,274693,100350,57746978,19,19426,13365,104624,27501083,1814,290608,4152,18.72
88,26803511,9933149,278016,100350,58415565,19,19426,13365,105922,27734384,1814,290608,4152,17.36
89,27041013,10062877,280793,100350,59103721,19,19426,13365,107050,27961109,1814,290608,4152,17.08
90,27276144,10189716,283992,100350,59786360,19,19426,13365,108400,28188668,1814,290608,4152,16.83
91,27505262,10310579,286990,100350,60478389,19,19426,13365,109586,28406421,1814,290608,4152,16.61
92,27756206,10446618,289561,100350,61144542,19,19426,13365,110673,28646581,1814,290608,4152,18.18
93,28015666,10586932,292410,100350,61797307,19,19426,13365,112015,28897446,1814,290608,4152,18.82
94,28273718,10724315,294997,100350,62449812,19,19426,13365,113288,29145448,1814,290608,4152,18.30
95,28543475,10865471,297798,100350,63086870,19,19426,13365,114592,29405179,1814,290608,4152,19.39
96,28787071,10994797,300604,100350,63763617,19,19426,13365,115817,29640732,1814,290608,4152,17.46
97,29054773,11141764,303435,100350,64410761,19,19426,13365,117004,29895488,1814,290608,4152,19.03
98,29309664,11277891,306846,100350,65070013,19,19426,13365,118201,30139274,1814,290608,4152,18.11
99,29578740,11421228,309586,100350,65713334,19,19426,13365,119436,30397846,1814,290608,4152,19.18
100,29840525,11562336,312676,100350,66364361,19,19426,13365,120767,30647110,1814,290608,4152,18.89
101,30104795,11705452,315912,100350,72794198,19,19426,13365,121930,30900443,1814,290608,4152,19.08
102,30369369,11846906,318961,100350,73499605,19,19426,13365,123183,31153063,1814,290608,4152,18.93
103,30622171,11981917,322255,100350,68326308,19,19426,13365,124431,31395441,1814,290608,4152,18.33
104,30930268,12132123,325439,100350,68934443,19,19426,13365,125507,31693124,1814,290608,4152,19.70
105,31322127,12249318,328146,100350,75432573,19,19426,13365,126530,32083863,1814,290608,4152,16.86
106,31655251,12343037,331419,100350,70055326,19,19426,13365,127786,32423417,1814,290608,4152,13.99
107,31833986,12429817,335067,100350,76875359,19,19426,13365,129007,32603290,1814,290608,4152,12.07
108,32190578,12527294,338349,100350,71388568,19,19426,13365,130042,32972585,1814,290608,4152,14.34
109,32574169,12644393,341901,100350,78079439,19,19426,13365,131144,33359388,1814,290608,4152,16.72
110,32934553,12754943,345312,100350,78682151,19,19426,13365,132202,33730106,1814,290608,4152,16.28
111,33289034,12857349,348418,100350,79311419,19,19426,13365,133376,34092291,1814,290608,4152,14.72
112,33652905,12966437,351472,100350,73607505,19,19426,13365,134460,34467751,1814,290608,4152,15.97
113,34049132,13079608,354798,100350,74127147,19,19426,13365,135643,34874363,1814,290608,4152,16.26
114,34398443,13179122,358464,100350,74702873,19,19426,13365,136737,35232583,1814,290608,4152,14.61
115,34751893,13282400,361095,100350,75273320,19,19426,13365,137892,35595176,1814,290608,4152,14.84
116,35119133,13373736,363701,100350,75827581,19,19426,13365,139142,35978160,1814,290608,4152,13.80
117,35451536,13480850,366973,100350,76411097,19,19426,13365,140345,36318854,1814,290608,4152,15.38
118,35809748,13583053,370172,100350,76973330,19,19426,13365,141562,36685434,1814,290608,4152,14.90
119,36153781,13679955,373456,100350,77551376,19,19426,13365,142628,37045155,1814,290608,4152,14.49
120,36474762,13760967,377219,100350,78166421,19,19426,13365,143806,37379665,1814,290608,4152,12.48
121,36817590,13850034,380265,100350,78744634,19,19426,13365,144965,37737555,1814,290608,4152,13.75
122,37151952,13955772,383706,100350,79330012,19,19426,13365,146041,38082211,1814,290608,4152,15.25
123,37511352,14050301,387050,100350,79886547,19,19426,13365,147285,38459291,1814,290608,4152,13.56
124,37804812,14143824,390190,100350,80518028,19,19426,13365,148406,38763959,1814,290608,4152,13.37
125,38164333,14238577,394119,100350,81080022,19,19426,13365,149580,39137575,1814,290608,4152,14.07
126,38479881,14344527,396689,100350,81688355,19,19426,13365,150600,39459568,1814,290608,4152,14.92
127,38801485,14437865,399160,100350,82290723,19,19426,13365,151736,39792342,1814,290608,4152,13.70
128,38988595,14502040,402713,100350,90150334,19,19426,13365,153173,39991231,1814,290608,4152,9.48
129,39311586,14603063,405852,100350,83652873,19,19426,13365,154159,40323648,1814,290608,4152,14.08
130,39598053,14703682,409336,100350,91478336,19,19426,13365,155444,40607554,1814,290608,4152,13.83
131,39667564,14715154,412630,100350,85203399,19,19426,13365,157253,40696745,1814,290608,4152,2.39
132,39688888,14715154,416038,100350,86161082,19,19426,13365,158791,40735919,1814,290608,4152,0.06
133,39697543,14715154,419407,100350,87133477,19,19426,13365,160602,40760216,1814,290608,4152,0.02
134,39733082,14715154,422769,100350,88073364,19,19426,13365,162264,40817356,1814,290608,4152,0.10
135,39755026,14715154,426311,100350,89030064,19,19426,13365,163868,40858303,1814,290608,4152,0.06
136,39777184,14715154,428709,100350,89991607,19,19426,13365,165412,40895185,1814,290608,4152,0.05
137,39793017,14715154,432090,100350,90952822,19,19426,13365,167330,40930526,1814,290608,4152,0.04
138,39822445,14715154,435312,100350,91900282,19,19426,13365,169110,40979956,1814,290608,4152,0.08
139,39837016,14715154,438689,100350,92867115,19,19426,13365,170725,41009907,1814,290608,4152,0.04
140,40203494,14715154,442223,100350,93459620,19,19426,13365,171843,41414031,1814,290608,4152,1.01
141,40663536,14715598,444976,100350,93963737,19,19426,13365,172924,41915593,1814,290608,4152,1.27
142,41070481,14715598,448593,100350,102061475,19,19426,13365,173860,42362366,1814,290608,4152,1.13
143,41481163,14715598,451724,100350,102651361,19,19426,13365,174895,42810305,1814,290608,4152,1.14
144,41787579,14715598,454904,100350,95735244,19,19426,13365,176059,43152413,1814,290608,4152,0.85
145,42125675,14715598,457751,100350,96360602,19,19426,13365,177211,43526663,1814,290608,4152,0.94
146,42428600,14716233,460545,100350,97028253,19,19426,13365,178385,43864375,1814,290608,4152,0.89
147,42745532,14716233,463685,100350,97673142,19,19426,13365,179534,44217524,1814,290608,4152,0.88
148,43232645,14716233,467062,100350,98140465,19,19426,13365,180680,44748069,1814,290608,4152,1.36
149,43719206,14716233,469666,100350,98613300,19,19426,13365,181671,45280459,1814,290608,4152,1.35
150,44134763,14716233,472602,100350,99157828,19,19426,13365,182655,45744833,1814,290608,4152,1.12
151,44203417,14716233,475763,100350,100069505,19,19426,13365,184005,45833918,1814,290608,4152,0.20
152,44204942,14716233,479116,100350,101053835,19,19426,13365,185153,45847090,1814,290608,4152,0.01
153,44207097,14716233,482486,100350,102036196,19,19426,13365,186616,45861801,1814,290608,4152,0.00
154,44263433,14716233,485845,100350,102959940,19,19426,13365,188011,45935383,1814,290608,4152,0.15
155,44317511,14716233,489516,100350,103888244,19,19426,13365,189359,46004838,1814,290608,4152,0.15
156,44334243,14716822,492069,100350,104853316,19,19426,13365,190722,46036355,1814,290608,4152,0.05
157,44394082,14716822,495416,100350,105760012,19,19426,13365,191647,46127421,1814,290608,4152,0.16
158,44417662,14716822,498675,100350,106706984,19,19426,13365,192414,46180272,1814,290608,4152,0.06
159,44442836,14716822,501977,100350,115761028,19,19426,13365,193228,46236199,1814,290608,4152,0.06
160,44466482,14716822,505148,100350,108598816,19,19426,13365,193989,46287457,1814,290608,4152,0.06
161,44491575,14716822,508233,100350,109544736,19,19426,13365,194751,46341403,1814,290608,4152,0.07
162,44518531,14717119,511579,100350,110488708,19,19426,13365,195630,46394825,1814,290608,4152,0.08
163,44726246,14821091,514640,100350,111201287,19,19426,13365,196652,46612558,1814,290608,4152,13.20
164,44983888,14948676,518081,100350,111855535,19,19426,13365,197814,46871028,1814,290608,4152,16.99
165,45246429,15079666,521164,100350,112508496,19,19426,13365,198857,47131303,1814,290608,4152,17.42
166,45531016,15223181,524031,100350,121531568,19,19426,13365,200162,47413101,1814,290608,4152,19.18
167,45804080,15359075,527244,100350,113764399,19,19426,13365,201311,47683686,1814,290608,4152,18.03
168,46078611,15498146,530688,100350,122910184,19,19426,13365,202585,47956028,1814,290608,4152,18.28
169,46341068,15630873,533506,100350,115041534,19,19426,13365,203721,48215875,1814,290608,4152,17.49
170,46603775,15763492,536963,100350,115684675,19,19426,13365,204883,48473466,1814,290608,4152,17.45
171,46868546,15898451,539883,100350,125013761,19,19426,13365,205915,48734342,1814,290608,4152,17.72
172,47144704,16036109,543085,100350,116970139,19,19426,13365,207052,49008141,1814,290608,4152,18.45
173,47433768,16179409,546450,100350,117582667,19,19426,13365,208304,49292155,1814,290608,4152,19.45
174,47703079,16312456,549022,100350,118222980,19,19426,13365,209353,49556705,1814,290608,4152,18.14
175,47990348,16454465,552147,100350,118847738,19,19426,13365,210629,49837551,1814,290608,4152,18.91
176,48246543,16578901,555498,100350,119500937,19,19426,13365,211788,50092420,1814,290608,4152,17.21
177,48531361,16721281,558975,100350,120121960,19,19426,13365,213047,50371551,1814,290608,4152,18.98
178,48801449,16853751,562278,100350,120758596,19,19426,13365,214258,50640144,1814,290608,4152,18.40
179,49070286,16989038,565025,100350,130526751,19,19426,13365,215447,50903911,1814,290608,4152,17.70
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,10446,435,716,101132,5582350,19,19452,13842,4549,719293,1814,290608,4152,0.02
1,12087,2181,8621,101132,5749175,19,19452,13842,5837,731581,1814,290608,4152,0.00
2,13065,2181,11196,101132,6734487,19,19452,13842,7005,743746,1814,290608,4152,0.00
3,168305,79654,13500,101132,7501623,19,19452,13842,8169,916761,1814,290608,4152,12.44
4,388825,198036,16700,101132,9164729,19,19452,13842,9287,1139398,1814,290608,4152,16.42
5,659888,345805,20024,101132,8839918,19,19452,13842,10530,1399093,1814,290608,4152,19.43
6,877034,464399,22577,101132,9546664,19,19452,13842,11784,1607897,1814,290608,4152,15.49
7,1135103,603305,25216,101132,10195543,19,19452,13842,12860,1856428,1814,290608,4152,18.61
8,1363612,730619,27830,101132,10896324,19,19452,13842,13973,2075738,1814,290608,4152,16.29
9,1596477,859430,30918,101132,11583290,19,19452,13842,15133,2299635,1814,290608,4152,16.74
10,1842807,980295,34010,101132,12261776,19,19452,13842,16336,2534840,1814,290608,4152,15.73
11,2154517,1110667,36633,101132,12865653,19,19452,13842,17464,2840306,1814,290608,4152,17.73
12,2523703,1234895,39346,101132,13418017,19,19452,13842,18764,3208156,1814,290608,4152,16.82
13,2880290,1339108,42531,101132,13980777,19,19452,13842,19880,3571960,1814,290608,4152,15.34
14,3236325,1435771,45583,101132,14545709,19,19452,13842,20866,3940355,1814,290608,4152,14.58
15,3658162,1534695,48742,101132,15046177,19,19452,13842,21982,4373499,1814,290608,4152,14.74
16,4005185,1633701,51916,101132,15626547,19,19452,13842,23060,4724076,1814,290608,4152,14.19
17,4393681,1740265,55081,101132,16159262,19,19452,13842,24213,5119828,1814,290608,4152,15.78
18,4775661,1841696,57856,101132,16702580,19,19452,13842,25258,5514270,1814,290608,4152,14.81
19,5135823,1944913,60868,101132,17257777,19,19452,13842,26418,5887934,1814,290608,4152,14.35
20,5424482,2042838,64354,101132,17890931,19,19452,13842,27614,6187681,1814,290608,4152,13.71
21,5837787,2141884,66973,101132,18389118,19,19452,13842,28936,6622945,1814,290608,4152,14.73
22,6047485,2250739,70148,101132,19112689,19,19452,13842,30167,6827016,1814,290608,4152,14.43
23,6379320,2350074,72764,101132,19698582,19,19452,13842,31371,7175915,1814,290608,4152,14.78
24,7123175,2567845,79439,101132,20811316,19,19452,13842,33573,7940807,1814,290608,4152,15.07
25,7506647,2670414,82537,101132,23370367,19,19452,13842,34681,8332858,1814,290608,4152,15.10
26,7908097,2768106,85642,101132,21865339,19,19452,13842,35798,8750278,1814,290608,4152,14.89
27,8276271,2873957,88476,101132,22408000,19,19452,13842,36946,9135195,1814,290608,4152,15.43
28,8664763,2982051,90995,101132,22934275,19,19452,13842,38075,9535688,1814,290608,4152,15.92
29,9032423,3095815,93736,101132,25729336,19,19452,13842,39265,9914622,1814,290608,4152,16.68
30,9392783,3201637,96808,101132,26343585,19,19452,13842,40288,10284017,1814,290608,4152,15.48
31,9750856,3311047,99822,101132,26953761,19,19452,13842,41243,10648489,1814,290608,4152,15.89
32,10104592,3418462,102802,101132,25176129,19,19452,13842,42393,11011626,1814,290608,4152,15.77
33,10523562,3522701,106327,101132,28133057,19,19452,13842,43486,11441358,1814,290608,4152,15.20
34,10923427,3618095,108996,101132,28708059,19,19452,13842,44636,11852896,1814,290608,4152,14.43
35,11264136,3730293,111837,101132,26791993,19,19452,13842,45726,12199201,1814,290608,4152,16.39
36,11577283,3829005,114470,101132,27407197,19,19452,13842,46861,12520763,1814,290608,4152,14.13
37,11950963,3934662,117636,101132,27954943,19,19452,13842,48045,12901162,1814,290608,4152,15.29
38,12332374,4035525,120816,101132,28496180,19,19452,13842,49108,13293604,1814,290608,4152,15.12
39,12682622,4127527,123989,101132,29069178,19,19452,13842,50259,13651960,1814,290608,4152,13.56
40,13041175,4234393,126700,101132,29627817,19,19452,13842,51399,14024022,1814,290608,4152,15.33
41,13415468,4339822,129639,101132,30177650,19,19452,13842,52514,14409407,1814,290608,4152,14.73
42,13778424,4433063,132536,101132,33626060,19,19452,13842,53703,14791768,1814,290608,4152,13.80
43,14129075,4524323,135884,101132,34255149,19,19452,13842,54671,15159858,1814,290608,4152,13.68
44,14459059,4626601,138602,101132,31891641,19,19452,13842,55653,15504619,1814,290608,4152,14.71
45,14861707,4733408,141211,101132,32410683,19,19452,13842,56787,15916529,1814,290608,4152,15.51
46,15216372,4831610,144041,101132,32978100,19,19452,13842,57886,16286072,1814,290608,4152,14.51
47,15584069,4936682,147474,101132,33522278,19,19452,13842,59094,16666829,1814,290608,4152,15.38
48,15973769,5038032,150091,101132,37284649,19,19452,13842,60054,17067937,1814,290608,4152,14.96
49,16395344,5138720,153121,101132,34564273,19,19452,13842,61123,17501229,1814,290608,4152,14.56
50,16780533,5246310,155800,101132,35095830,19,19452,13842,62315,17897565,1814,290608,4152,15.34
51,17106193,5351145,158847,101132,39065295,19,19452,13842,63428,18234027,1814,290608,4152,15.22
52,17495264,5457991,161695,101132,39648673,19,19452,13842,64526,18638303,1814,290608,4152,15.69
53,17894696,5565121,164588,101132,40212031,19,19452,13842,65693,19052845,1814,290608,4152,15.77
54,18204133,5666789,167703,101132,40869072,19,19452,13842,66874,19371167,1814,290608,4152,14.39
55,18520169,5773140,171108,101132,37953520,19,19452,13842,67944,19698941,1814,290608,4152,15.65
56,18872836,5871501,174006,101132,38521798,19,19452,13842,69096,20067596,1814,290608,4152,14.01
57,19227110,5970277,177120,101132,39089898,19,19452,13842,70078,20431390,1814,290608,4152,14.41
58,19549838,6067466,179650,101132,39695923,19,19452,13842,71184,20765298,1814,290608,4152,14.16
59,19790076,6186957,182800,101132,40380255,19,19452,13842,72220,21004387,1814,290608,4152,16.07
60,20044668,6323945,185817,101132,44829689,19,19452,13842,73411,21250023,1814,290608,4152,18.26
61,20321214,6475380,188878,101132,41677511,19,19452,13842,74567,21511178,1814,290608,4152,19.91
62,20590285,6622928,192455,101132,46193638,19,19452,13842,75720,21765350,1814,290608,4152,19.35
63,20858784,6769110,195803,101132,42974484,19,19452,13842,76843,22018771,1814,290608,4152,19.25
64,21120019,6912483,198383,101132,43629084,19,19452,13842,77892,22269118,1814,290608,4152,18.87
65,21382197,7056986,200990,101132,44279912,19,19452,13842,79155,22519307,1814,290608,4152,18.93
66,21640630,7198462,204307,101132,44931730,19,19452,13842,80334,22767869,1814,290608,4152,18.53
67,21891356,7334123,206786,101132,45593199,19,19452,13842,81530,23008131,1814,290608,4152,18.05
68,22164782,7485746,210197,101132,46230139,19,19452,13842,82812,23268531,1814,290608,4152,19.51
69,22414110,7622771,213192,101132,46895742,19,19452,13842,83958,23505431,1814,290608,4152,17.76
70,22674766,7764899,216651,101132,47550480,19,19452,13842,85033,23754061,1814,290608,4152,18.76
71,22945065,7910518,219583,101132,48187337,19,19452,13842,86175,24012546,1814,290608,4152,19.54
72,23194678,8044641,222164,101132,48851866,19,19452,13842,87342,24250632,1814,290608,4152,17.64
73,23466692,8189956,225260,101132,49488918,19,19452,13842,88677,24508686,1814,290608,4152,19.63
74,23730121,8334615,228722,101132,54586149,19,19452,13842,89979,24760076,1814,290608,4152,19.02
75,23983810,8467895,231567,101132,55301691,19,19452,13842,91345,25002784,1814,290608,4152,18.17
76,24241338,8605805,234778,101132,51451029,19,19452,13842,92638,25249350,1814,290608,4152,18.79
77,24497627,8743841,237406,101132,52111292,19,19452,13842,93903,25495888,1814,290608,4152,18.24
78,24743888,8876301,240429,101132,52781392,19,19452,13842,94997,25734756,1814,290608,4152,17.55
79,24984278,9004867,243401,101132,53457462,19,19452,13842,96140,25966503,1814,290608,4152,17.30
