period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps
121,6757260,596985,18848780,106040625,24568,1856,22962471,135218,18,19517,290608,4152,12.73,100238
122,6813665,600686,18942921,106946939,24568,1856,23150808,136363,18,19517,290608,4152,12.50,100238
123,6871071,604162,19035985,107856137,24568,1856,23343685,137416,18,19517,290608,4152,12.59,100238
124,6926745,607699,19148291,108780527,24568,1856,23529452,138465,18,19517,290608,4152,12.10,100238
125,6984795,610900,19236247,109679886,24568,1856,23716197,139543,18,19517,290608,4152,12.41,100238
126,7039985,614641,19350503,110566323,24568,1856,23904238,140749,18,19517,290608,4152,12.03,100238
127,7095892,618454,19459695,111454424,24568,1856,24089663,141799,18,19517,290608,4152,12.23,100238
128,7150363,621414,103222496,112351759,24568,1856,24274623,142865,18,19517,290608,4152,12.14,100238
129,7205642,638221,19689573,113234014,24568,1856,24456413,144092,18,19517,290608,4152,11.81,100238
130,7261219,641863,19784126,114139211,24568,1856,24641752,145093,18,19517,290608,4152,12.42,100238
131,7318050,644612,105580726,115015931,24568,1856,24822021,146128,18,19517,290608,4152,11.91,100238
132,7373268,648039,20002324,115896970,24568,1856,25004413,147231,18,19517,290608,4152,12.06,100238
133,7427994,651874,20112002,116777349,24568,1856,25186830,148338,18,19517,290608,4152,12.07,100238
134,7485552,654961,20238654,117677047,24568,1856,25369550,149422,18,19517,290608,4152,11.94,100238
135,7541617,658111,108732696,118568698,24568,1856,25553512,150506,18,19517,290608,4152,12.23,100238
136,7596777,661699,20453903,119438599,24568,1856,25734302,151556,18,19517,290608,4152,11.80,100238
137,7650114,664662,20584605,120296625,24568,1856,25913702,152637,18,19517,290608,4152,11.63,100238
138,7709571,667983,20675875,121207458,24568,1856,26101667,153679,18,19517,290608,4152,12.49,100238
139,7764638,671875,20766751,122111504,24568,1856,26292691,154835,18,19517,290608,4152,12.49,100238
140,7820762,678159,20884630,123030593,24568,1856,26476821,156036,18,19517,290608,4152,12.03,100238
141,7876841,681655,20987677,123925548,24568,1856,26663305,157080,18,19517,290608,4152,12.26,100238
142,7932955,685394,21088400,124829295,24568,1856,26855855,158181,18,19517,290608,4152,12.39,100238
143,7991013,695344,21182716,125772749,24568,1856,27051672,159256,18,19517,290608,4152,12.63,100238
144,8045955,698421,21295016,126649172,24568,1856,27235877,160362,18,19517,290608,4152,11.96,100238
145,8101166,701843,21397701,127542807,24568,1856,27428206,161472,18,19517,290608,4152,12.36,100238
146,8157711,705625,21483824,128446600,24568,1856,27619477,162501,18,19517,290608,4152,12.42,100238
147,8213884,708705,21588175,129341684,24568,1856,27807869,163584,18,19517,290608,4152,12.28,100238
148,8269748,712165,118914519,130266543,24568,1856,27999454,164709,18,19517,290608,4152,12.52,100238
149,8325827,728608,21767749,131172285,24568,1856,28188413,165754,18,19517,290608,4152,12.37,100238
150,8382896,732342,21845956,132088055,24568,1856,28383925,166897,18,19517,290608,4152,12.72,100238
151,8439889,735941,121235899,132987181,24568,1856,28572747,168008,18,19517,290608,4152,12.30,100238
152,8494481,738822,22047522,133877214,24568,1856,28756301,169071,18,19517,290608,4152,12.22,100238
153,8550691,742019,22165106,134754016,24568,1856,28936658,170217,18,19517,290608,4152,11.96,100238
154,8607010,748157,123577628,135655376,24568,1856,29118757,171307,18,19517,290608,4152,12.23,100238
155,8663607,761480,124382833,136568114,24568,1856,29301156,172398,18,19517,290608,4152,12.38,100238
156,8717733,764672,22523656,137420037,24568,1856,29478783,173520,18,19517,290608,4152,11.58,100238
157,8773645,768264,22641028,138300134,24568,1856,29657343,174536,18,19517,290608,4152,12.05,100238
158,8829603,771343,126724284,139192596,24568,1856,29845851,175564,18,19517,290608,4152,12.27,100238
159,8881791,774751,22885376,140037175,24568,1856,30023525,176657,18,19517,290608,4152,11.46,100238
160,8937209,778337,128285692,140944681,24568,1856,30212214,177753,18,19517,290608,4152,12.34,100238
161,8994072,794739,23064800,141882530,24568,1856,30405559,178860,18,19517,290608,4152,12.69,100238
162,9052100,798137,23160573,142782775,24568,1856,30595510,179916,18,19517,290608,4152,12.37,100238
163,9108749,801894,23235968,143695358,24568,1856,30790220,180978,18,19517,290608,4152,12.60,100238
164,9166121,805154,23319878,144611601,24568,1856,30984124,182013,18,19517,290608,4152,12.69,100238
165,9222366,808968,23407410,145524446,24568,1856,31176479,183087,18,19517,290608,4152,12.59,100238
166,9280478,819944,23508860,146467798,24568,1856,31371102,184194,18,19517,290608,4152,12.63,100238
167,9338343,822969,23577213,147397625,24568,1856,31567433,185225,18,19517,290608,4152,13.02,100238
168,9393887,826550,23687886,148290795,24568,1856,31753055,186301,18,19517,290608,4152,12.35,100238
169,9453486,829490,135303077,149186472,24568,1856,31940958,187348,18,19517,290608,4152,12.49,100238
170,9509181,832899,23867092,150085778,24568,1856,32133143,188355,18,19517,290608,4152,12.47,100238
171,9565632,840108,23992671,150998933,24568,1856,32319142,189483,18,19517,290608,4152,11.98,100238
172,9622627,843774,24074522,151912378,24568,1856,32506217,190545,18,19517,290608,4152,12.67,100238
173,9679678,847589,24157868,152826822,24568,1856,32694931,191641,18,19517,290608,4152,12.63,100238
174,9737846,850585,24252840,153721017,24568,1856,32881105,192610,18,19517,290608,4152,12.30,100238
175,9792334,853963,139987025,154622943,24568,1856,33070214,193702,18,19517,290608,4152,12.23,100238
176,9852042,870421,24439106,155562969,24568,1856,33263860,194775,18,19517,290608,4152,12.98,100238
177,9910275,873426,24514110,156482930,24568,1856,33451325,195825,18,19517,290608,4152,12.83,100238
178,9965258,876898,24634841,157360400,24568,1856,33642663,196877,18,19517,290608,4152,12.22,100238
period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps,main
0,10022466,884828,143111088,158276783,24568,1856,33835382,197941,18,19517,290608,4152,12.63,100238
1,10080940,896198,24811954,159236509,24568,1856,34029352,199123,18,19517,290608,4152,13.09,100238
2,394,0,4347861,9746,24108,1856,705231,3798,18,19533,290608,4088,0.01,99433
3,4387,11668,4524166,13143,24108,1856,716289,4939,18,19533,290608,4088,0.00,99433
4,4387,14263,5509662,14642,24108,1856,729163,6167,18,19533,290608,4088,0.00,99433
5,73337,16864,6496217,863260,24108,1856,950008,7291,18,19533,290608,4088,14.73,99433
6,142246,20567,6594592,1768362,24108,1856,1172862,8419,18,19533,290608,4088,15.28,99433
7,201888,24135,7737024,2692260,24108,1856,1371330,9554,18,19533,290608,4088,12.94,99433
8,259362,40418,6785246,3609949,24108,1856,1563541,10682,18,19533,290608,4088,12.74,99433
9,315000,43627,6882190,4514358,24108,1856,1757086,11814,18,19533,290608,4088,12.60,99433
10,372991,47634,6980339,5416073,24108,1856,1955648,12958,18,19533,290608,4088,13.01,99433
11,429532,52685,7071782,6317992,24108,1856,2148418,14047,18,19533,290608,4088,12.41,99433
12,489975,56449,7159850,7223141,24108,1856,2349093,15184,18,19533,290608,4088,13.17,99433
13,547525,59560,7265991,8109757,24108,1856,2541503,16353,18,19533,290608,4088,12.52,99433
14,604418,62686,7333877,9029223,24108,1856,2743646,17345,18,19533,290608,4088,13.18,99433
15,661832,66036,7426337,9922943,24108,1856,2933859,18443,18,19533,290608,4088,12.15,99433
16,720852,69210,7522445,10815189,24108,1856,3130980,19519,18,19533,290608,4088,12.77,99433
17,778734,72551,7610412,11721647,24108,1856,3326193,20671,18,19533,290608,4088,12.61,99433
18,838362,75993,7689781,12635126,24108,1856,3529130,21757,18,19533,290608,4088,13.30,99433
19,896009,79346,7765777,13553655,24108,1856,3723315,22809,18,19533,290608,4088,12.84,99433
20,956557,83234,7847821,14468411,24108,1856,3926110,23969,18,19533,290608,4088,13.11,99433
21,1014903,86505,7937665,15379195,24108,1856,4122195,25070,18,19533,290608,4088,12.85,99433
22,1073806,89979,8014942,16296988,24108,1856,4327991,26154,18,19533,290608,4088,13.35,99433
23,1135863,93263,8100936,17230202,24108,1856,4529982,27327,18,19533,290608,4088,13.42,99433
24,1199221,97059,8160330,18170840,24108,1856,4742830,28438,18,19533,290608,4088,13.84,99433
25,1259566,100680,8280533,19046517,24108,1856,4939226,29529,18,19533,290608,4088,13.06,99433
26,1321282,103881,8374045,19961381,24108,1856,5145050,30698,18,19533,290608,4088,13.58,99433
27,1382462,108688,23034731,20833680,24108,1856,5340485,31812,18,19533,290608,4088,13.09,99433
28,1442553,113905,23792810,21719218,24108,1856,5539175,32938,18,19533,290608,4088,13.12,99433
29,1503998,116943,8715186,22593971,24108,1856,5738171,33967,18,19533,290608,4088,13.35,99433
30,1569441,120468,8780819,23525580,24108,1856,5954370,35119,18,19533,290608,4088,14.18,99433
31,1633139,123544,26022318,24429009,24108,1856,6173057,36275,18,19533,290608,4088,14.31,99433
32,1697166,126634,8945578,25336133,24108,1856,6394360,37403,18,19533,290608,4088,14.62,99433
33,1762641,130088,9039631,26248564,24108,1856,6615058,38531,18,19533,290608,4088,14.41,99433
34,1827647,133466,9120869,27156593,24108,1856,6839118,39686,18,19533,290608,4088,14.46,99433
35,1892648,137068,9207428,28079440,24108,1856,7065974,40833,18,19533,290608,4088,14.67,99433
36,1958110,142765,9298505,29003207,24108,1856,7293100,42018,18,19533,290608,4088,14.70,99433
37,2024744,146291,9410457,29895765,24108,1856,7518982,43183,18,19533,290608,4088,14.58,99433
38,2090073,150258,9519348,30793480,24108,1856,7739968,44287,18,19533,290608,4088,14.36,99433
39,2154997,153926,31938945,31698265,24108,1856,7964703,45428,18,19533,290608,4088,14.56,99433
40,2220629,157241,9696097,32613343,24108,1856,8191642,46584,18,19533,290608,4088,14.80,99433
41,2286481,160781,9790831,33516909,24108,1856,8411809,47685,18,19533,290608,4088,14.74,99433
42,2352809,164120,9908200,34408620,24108,1856,8632006,48847,18,19533,290608,4088,14.57,99433
43,2419103,167681,10034239,35274719,24108,1856,8847651,49991,18,19533,290608,4088,14.19,99433
44,2486401,171206,10137465,36180474,24108,1856,9070058,51131,18,19533,290608,4088,14.77,99433
45,2554778,175246,10234263,37091006,24108,1856,9299079,52254,18,19533,290608,4088,15.31,99433
46,2623762,180213,10306724,38024908,24108,1856,9532889,53372,18,19533,290608,4088,15.64,99433
47,2693081,185885,10375134,38959276,24108,1856,9764967,54504,18,19533,290608,4088,15.49,99433
48,2755852,189653,10521453,39815785,24108,1856,9979083,55621,18,19533,290608,4088,13.98,99433
49,2821644,192698,10643926,40691605,24108,1856,10198874,56767,18,19533,290608,4088,14.51,99433
50,2888951,196081,10754991,41571184,24108,1856,10420432,57920,18,19533,290608,4088,14.72,99433
51,2953929,200451,10899019,42429460,24108,1856,10632093,58998,18,19533,290608,4088,14.25,99433
52,3021483,204121,11008815,43316152,24108,1856,10851410,60180,18,19533,290608,4088,14.90,99433
53,3086376,207392,11130767,44195368,24108,1856,11074143,61314,18,19533,290608,4088,29.63,99433
54,3157623,211100,11197405,45130254,24108,1856,11305162,62377,18,19533,290608,4088,15.67,99433
55,3225885,214942,11300851,46021580,24108,1856,11531396,63514,18,19533,290608,4088,14.90,99433
56,3293631,218087,44444139,46896014,24108,1856,11746152,64657,18,19533,290608,4088,14.55,99433
57,3363545,221574,11503097,47807863,24108,1856,11971204,65776,18,19533,290608,4088,15.36,99433
58,3433959,226848,11599503,48713058,24108,1856,12192172,66927,18,19533,290608,4088,15.14,99433
59,3502566,230832,46628818,49586360,24108,1856,12406244,68156,18,19533,290608,4088,14.59,99433
60,3572217,234639,11823604,50492925,24108,1856,12633808,69286,18,19533,290608,4088,15.11,99433
61,3639644,237891,11925015,51394710,24108,1856,12860283,70419,18,19533,290608,4088,14.87,99433
62,3706361,244032,12042501,52281686,24108,1856,13084273,71570,18,19533,290608,4088,14.84,99433
63,3775419,249897,12116247,53209088,24108,1856,13315118,72681,18,19533,290608,4088,15.42,99433
64,3843681,254012,12195671,54125587,24108,1856,13542505,73726,18,19533,290608,4088,15.22,99433
65,3911170,259889,12275669,55044929,24108,1856,13774753,74886,18,19533,290608,4088,15.10,99433
66,3979784,263930,12351086,55963875,24108,1856,14005617,76030,18,19533,290608,4088,15.03,99433
67,4044703,267223,12456173,56852298,24108,1856,14224167,77136,18,19533,290608,4088,14.30,99433
68,4084914,273243,12844950,57466609,24108,1856,14374144,78436,18,19533,290608,4088,9.02,99433
69,4086904,276756,54282261,57663714,24108,1856,14398604,79729,18,19533,290608,4088,0.24,99433
70,4088594,282748,55254807,57791440,24108,1856,14422965,81283,18,19533,290608,4088,0.22,99433
71,4116855,285865,15148976,58183957,24108,1856,14520866,82516,18,19533,290608,4088,5.71,99433
72,4185456,290706,15231667,59109197,24108,1856,14754799,83548,18,19533,290608,4088,15.48,99433
73,4254478,297456,15320529,60020441,24108,1856,14985070,84654,18,19533,290608,4088,15.29,99433
74,4326463,302918,15390582,60964493,24108,1856,15217743,85809,18,19533,290608,4088,15.69,99433
75,4394351,306157,15488391,61863386,24108,1856,15441303,86948,18,19533,290608,4088,15.18,99433
76,4463863,309561,59770152,62769031,24108,1856,15670959,88100,18,19533,290608,4088,15.08,99433
77,4528532,312710,15717720,63630541,24108,1856,15891799,89312,18,19533,290608,4088,14.30,99433
78,4595701,316093,15824710,64526442,24108,1856,16108938,90458,18,19533,290608,4088,14.58,99433
79,4663371,319605,15900403,65441397,24108,1856,16334244,91602,18,19533,290608,4088,15.02,99433
80,4729313,323103,62708576,66333283,24108,1856,16547939,92714,18,19533,290608,4088,14.16,99433
81,4793287,326001,16114146,67203734,24108,1856,16754163,93823,18,19533,290608,4088,13.98,99433
82,4858079,329365,16219402,68096896,24108,1856,16967643,94839,18,19533,290608,4088,14.20,99433
83,4920818,332681,16328504,68979482,24108,1856,17180301,95987,18,19533,290608,4088,14.09,99433
84,4987263,335937,65667701,69885137,24108,1856,17399448,97013,18,19533,290608,4088,14.60,99433
85,5053184,340481,16526502,70763381,24108,1856,17621711,98119,18,19533,290608,4088,14.45,99433
86,5120326,343779,16631268,71659954,24108,1856,17843162,99248,18,19533,290608,4088,14.81,99433
87,5189501,347509,16710193,72587669,24108,1856,18074215,100396,18,19533,290608,4088,15.31,99433
88,5257211,351921,16788793,73509048,24108,1856,18303705,101499,18,19533,290608,4088,15.06,99433
89,5322729,357095,16886016,74419370,24108,1856,18531603,102661,18,19533,290608,4088,14.98,99433
90,5388846,360759,16999204,75313816,24108,1856,18756289,103742,18,19533,290608,4088,14.66,99433
91,5457781,364334,17091402,76218827,24108,1856,18983161,104892,18,19533,290608,4088,15.11,99433
92,5523394,373363,17190309,77125687,24108,1856,19204528,106000,18,19533,290608,4088,14.45,99433
93,5588777,376802,17270660,78039869,24108,1856,19427815,107039,18,19533,290608,4088,14.73,99433
94,5654212,379914,17366666,78940412,24108,1856,19649341,108194,18,19533,290608,4088,14.52,99433
95,5722378,383499,17451697,79851453,24108,1856,19877735,109335,18,19533,290608,4088,14.86,99433
96,5784876,386899,17541900,80759495,24108,1856,20088743,110450,18,19533,290608,4088,13.88,99433
97,5847532,390929,17617001,81679019,24108,1856,20310148,111571,18,19533,290608,4088,14.29,99433
98,5908833,398153,75991168,82551999,24108,1856,20513194,112671,18,19533,290608,4088,13.36,99433
99,5972709,401508,17835466,83453014,24108,1856,20725557,113874,18,19533,290608,4088,14.07,99433
100,6034885,404865,17917867,84374649,24108,1856,20942345,114963,18,19533,290608,4088,14.10,99433
101,6098797,408867,18003956,85284131,24108,1856,21157735,116093,18,19533,290608,4088,14.10,99433
102,6158465,412256,18123797,86162757,24108,1856,21364743,117153,18,19533,290608,4088,13.41,99433
103,6227555,417553,18192236,87081431,24108,1856,21584799,118250,18,19533,290608,4088,14.66,99433
104,6293191,423125,18272542,88011342,24108,1856,21809249,119328,18,19533,290608,4088,14.73,99433
105,6360600,426417,18370607,88904065,24108,1856,22031379,120474,18,19533,290608,4088,14.40,99433
106,6427624,429958,18457348,89808982,24108,1856,22254317,121597,18,19533,290608,4088,14.75,99433
107,6495642,435823,18540146,90728454,24108,1856,22488858,122772,18,19533,290608,4088,15.18,99433
108,6561015,439265,83370078,91612064,24108,1856,22711221,123898,18,19533,290608,4088,14.51,99433
109,6628102,443429,18750646,92502324,24108,1856,22929432,124924,18,19533,290608,4088,14.73,99433
110,6694868,447460,18845708,93400756,24108,1856,23151669,126007,18,19533,290608,4088,14.61,99433
111,6762155,451237,18940617,94305474,24108,1856,23375514,127161,18,19533,290608,4088,14.86,99433
112,6829833,454198,19029010,95216023,24108,1856,23597881,128285,18,19533,290608,4088,14.97,99433
113,6898975,457623,19099399,96147079,24108,1856,23820421,129363,18,19533,290608,4088,15.26,99433
114,6966406,461534,19214129,97029903,24108,1856,24036950,130454,18,19533,290608,4088,14.66,99433
115,7034554,466693,19320369,97924352,24108,1856,24261613,131588,18,19533,290608,4088,14.86,99433
116,7104621,473923,19403157,98831300,24108,1856,24486745,132778,18,19533,290608,4088,15.11,99433
117,7173506,477392,19483753,99758191,24108,1856,24720448,133888,18,19533,290608,4088,15.50,99433
118,7242624,485881,19592309,100648651,24108,1856,24948080,135001,18,19533,290608,4088,14.90,99433
119,7309143,494408,19704446,101535311,24108,1856,25170524,136186,18,19533,290608,4088,14.84,99433
120,7376906,500698,19788593,102442502,24108,1856,25403152,137256,18,19533,290608,4088,15.24,99433
121,7445639,504355,19898720,103319541,24108,1856,25625240,138354,18,19533,290608,4088,14.71,99433
122,7512398,510865,20007537,104213632,24108,1856,25855986,139482,18,19533,290608,4088,15.03,99433
123,7578903,514251,20121350,105100433,24108,1856,26084154,140727,18,19533,290608,4088,14.85,99433
124,7644620,518706,20230849,105985403,24108,1856,26306371,141913,18,19533,290608,4088,14.61,99433
125,7711769,527123,20332794,106882810,24108,1856,26529971,143056,18,19533,290608,4088,14.74,99433
126,7777922,530383,20450448,107761440,24108,1856,26746600,144216,18,19533,290608,4088,14.35,99433
127,7844455,534191,20535646,108663175,24108,1856,26971620,145288,18,19533,290608,4088,14.82,99433
128,7914872,541897,20605309,109598620,24108,1856,27199653,146473,18,19533,290608,4088,15.25,99433
129,7980590,545628,20713314,110499278,24108,1856,27425158,147591,18,19533,290608,4088,14.68,99433
130,8048757,549168,20819129,111397847,24108,1856,27650141,148688,18,19533,290608,4088,15.04,99433
131,8118266,552759,20913708,112305526,24108,1856,27878989,149857,18,19533,290608,4088,15.15,99433
132,8186969,557159,21004488,113215646,24108,1856,28106675,150980,18,19533,290608,4088,15.32,99433
133,8256058,561401,21075926,114136721,24108,1856,28339895,152134,18,19533,290608,4088,15.50,99433
134,8327815,571058,21142263,115076006,24108,1856,28573430,153276,18,19533,290608,4088,15.76,99433
135,8395513,574932,103043017,115952875,24108,1856,28793025,154366,18,19533,290608,4088,14.61,99433
136,8463918,584617,21365639,116872634,24108,1856,29022022,155550,18,19533,290608,4088,15.28,99433
137,8530932,587618,21477239,117767422,24108,1856,29239033,156662,18,19533,290608,4088,14.84,99433
138,8595715,591398,21635129,118619895,24108,1856,29447731,157833,18,19533,290608,4088,13.84,99433
139,8665865,594874,21725118,119542034,24108,1856,29668076,158912,18,19533,290608,4088,15.16,99433
140,8734859,598525,21821859,120438608,24108,1856,29889803,160024,18,19533,290608,4088,14.81,99433
141,8801854,601671,107482083,121351234,24108,1856,30115519,161151,18,19533,290608,4088,14.94,99433
142,8867765,606119,21998233,122258054,24108,1856,30345079,162284,18,19533,290608,4088,15.20,99433
143,8933448,613637,22130374,123122845,24108,1856,30566554,163274,18,19533,290608,4088,14.28,99433
144,8999149,617103,22250713,124004201,24108,1856,30789731,164392,18,19533,290608,4088,14.74,99433
145,9065245,620884,22350722,124898927,24108,1856,31009134,165539,18,19533,290608,4088,14.48,99433
146,9131440,624482,22459512,125790129,24108,1856,31233579,166643,18,19533,290608,4088,14.47,99433
147,9197192,627800,22540560,126703424,24108,1856,31459475,167733,18,19533,290608,4088,15.01,99433
148,9262494,631436,22633145,127610855,24108,1856,31688914,168850,18,19533,290608,4088,14.90,99433
149,9330313,637172,22732565,128514881,24108,1856,31913163,169978,18,19533,290608,4088,14.84,99433
150,9398509,640165,22822683,129425248,24108,1856,32138455,171087,18,19533,290608,4088,14.87,99433
151,9465602,643859,22919653,130328579,24108,1856,32354924,172193,18,19533,290608,4088,14.66,99433
152,9533283,647476,115541858,131221392,24108,1856,32574320,173323,18,19533,290608,4088,14.78,99433
153,9600602,653223,23140438,132107392,24108,1856,32796018,174378,18,19533,290608,4088,14.72,99433
154,9667803,656665,23253547,132992882,24108,1856,33020207,175449,18,19533,290608,4088,14.81,99433
155,9735742,660469,23344913,133905447,24108,1856,33245479,176564,18,19533,290608,4088,14.95,99433
156,9801388,663763,23454575,134787994,24108,1856,33469366,177674,18,19533,290608,4088,14.61,99433
157,9869239,670235,23543337,135701928,24108,1856,33696451,178821,18,19533,290608,4088,15.12,99433
158,9936170,674848,23634320,136619083,24108,1856,33923959,179941,18,19533,290608,4088,15.00,99433
159,10000443,678114,23750117,137499476,24108,1856,34141584,180962,18,19533,290608,4088,14.09,99433
160,10062032,681585,121451057,138329237,24108,1856,34335799,182035,18,19533,290608,4088,12.99,99433
161,10126682,685089,24049146,139190626,24108,1856,34536144,183174,18,19533,290608,4088,13.36,99433
162,10194689,689063,24139911,140103611,24108,1856,34754454,184250,18,19533,290608,4088,14.73,99433
163,10260735,692766,24232714,141003707,24108,1856,34966934,185311,18,19533,290608,4088,14.57,99433
164,10325181,696152,24332278,141894536,24108,1856,35176218,186487,18,19533,290608,4088,14.14,99433
165,10390118,699291,125178033,142762469,24108,1856,35375274,187613,18,19533,290608,4088,13.57,99433
166,10453499,702381,24583830,143628017,24108,1856,35578606,188702,18,19533,290608,4088,13.57,99433
167,10516307,705871,24722133,144481143,24108,1856,35779592,189810,18,19533,290608,4088,13.49,99433
168,10584822,709533,24846915,145351702,24108,1856,35988545,190994,18,19533,290608,4088,14.09,99433
169,10647702,713867,24984860,146218198,24108,1856,36194981,192119,18,19533,290608,4088,13.52,99433
170,10713346,717115,25132493,147071379,24108,1856,36398443,193202,18,19533,290608,4088,13.81,99433
171,10779425,720970,25225033,147975140,24108,1856,36623008,194290,18,19533,290608,4088,14.91,99433
172,10849428,730570,25305373,148896599,24108,1856,36846167,195425,18,19533,290608,4088,15.38,99433
173,10917971,734005,25392267,149809347,24108,1856,37071516,196552,18,19533,290608,4088,15.21,99433
174,10986202,741467,25475147,150723912,24108,1856,37302851,197688,18,19533,290608,4088,15.25,99433
175,11051664,744553,25561715,151636582,24108,1856,37527542,198806,18,19533,290608,4088,14.83,99433
176,11120083,748754,25624871,152563872,24108,1856,37760805,199945,18,19533,290608,4088,15.18,99433
177,11186241,752305,25733858,153456788,24108,1856,37982689,201090,18,19533,290608,4088,14.42,99433
178,11251431,759281,25818634,154365398,24108,1856,38212056,202249,18,19533,290608,4088,14.84,99433
179,11319174,765587,25900898,155279594,24108,1856,38440486,203306,18,19533,290608,4088,14.98,99433
180,11384873,769622,26011866,156159423,24108,1856,38661638,204402,18,19533,290608,4088,14.46,99433
period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps,main
0,11452665,772917,26100967,157074238,24108,1856,38891605,205535,18,19533,290608,4088,15.21,99433
1,471,497,4330554,7938,13826,1856,698695,3258,18,19513,290608,4152,0.02,100594
2,1015,10983,4513217,12716,13826,1856,714030,4716,18,19513,290608,4152,0.00,100594
3,1015,13661,5498768,13883,13826,1856,727015,5892,18,19513,290608,4152,0.00,100594
4,75566,16771,6461468,877824,13826,1856,947419,7007,18,19513,290608,4152,15.02,100594
5,137407,20318,6988687,1670209,13826,1856,1148811,8103,18,19513,290608,4152,13.09,100594
6,191368,34419,6801513,2563708,13826,1856,1332218,9188,18,19513,290608,4152,11.98,100594
7,245111,39027,6908093,3451212,13826,1856,1514440,10318,18,19513,290608,4152,11.81,100594
8,298549,51042,9355320,4285363,13826,1856,1685442,11372,18,19513,290608,4152,11.11,100594
9,353087,59935,7179928,5197582,13826,1856,1875427,12458,18,19513,290608,4152,12.27,100594
10,407878,63605,7297697,6076293,13826,1856,2056882,13525,18,19513,290608,4152,11.67,100594
11,463943,70248,7402704,6971641,13826,1856,2242847,14566,18,19513,290608,4152,12.19,100594
12,519413,77276,7486436,7890123,13826,1856,2432793,15723,18,19513,290608,4152,12.37,100594
13,575412,80568,7556714,8822383,13826,1856,2625057,16725,18,19513,290608,4152,12.67,100594
14,626435,86425,7691118,9681964,13826,1856,2803841,17744,18,19513,290608,4152,11.31,100594
15,683196,94631,14829412,10586434,13826,1856,2992826,18829,18,19513,290608,4152,12.19,100594
16,736918,109673,7885564,11498218,13826,1856,3177045,20004,18,19513,290608,4152,12.17,100594
17,792868,116612,7977218,12408524,13826,1856,3365591,21077,18,19513,290608,4152,12.22,100594
18,848492,124875,8067743,13319543,13826,1856,3555730,22172,18,19513,290608,4152,12.32,100594
19,906713,131728,8151335,14230770,13826,1856,3750394,23277,18,19513,290608,4152,12.43,100594
20,960407,139266,8255649,15132850,13826,1856,3935566,24378,18,19513,290608,4152,12.04,100594
21,1016854,147038,8336898,16045437,13826,1856,4126786,25475,18,19513,290608,4152,12.26,100594
22,1071219,153780,8429607,16952213,13826,1856,4315476,26591,18,19513,290608,4152,12.24,100594
23,1124243,158891,8566912,17810637,13826,1856,4490033,27676,18,19513,290608,4152,11.21,100594
24,1181429,162056,21843382,18712311,13826,1856,4686230,28665,18,19513,290608,4152,12.61,100594
25,1238403,178257,22632832,19597307,13826,1856,4883318,29787,18,19513,290608,4152,12.71,100594
26,1299120,184404,8898673,20496082,13826,1856,5088047,30890,18,19513,290608,4152,13.48,100594
27,1359884,193051,8972616,21423963,13826,1856,5296587,31924,18,19513,290608,4152,13.73,100594
28,1420193,203384,9075352,22315727,13826,1856,5503798,33099,18,19513,290608,4152,13.16,100594
29,1480798,210761,9174210,23223525,13826,1856,5713053,34197,18,19513,290608,4152,13.49,100594
30,1543329,213993,26411560,24137058,13826,1856,5916557,35346,18,19513,290608,4152,13.52,100594
31,1599609,221703,9383338,25019951,13826,1856,6106405,36416,18,19513,290608,4152,12.25,100594
32,1656057,230875,9479595,25925613,13826,1856,6296190,37557,18,19513,290608,4152,12.14,100594
33,1709927,238444,28755028,26822127,13826,1856,6480463,38705,18,19513,290608,4152,11.87,100594
34,1766305,246387,9698410,27703946,13826,1856,6668221,39828,18,19513,290608,4152,11.82,100594
35,1820803,257109,30340074,28614549,13826,1856,6854093,40909,18,19513,290608,4152,12.03,100594
36,1875426,260204,9885936,29541660,13826,1856,7045654,42009,18,19513,290608,4152,12.52,100594
37,1930750,264241,9965708,30460749,13826,1856,7237153,43071,18,19513,290608,4152,12.31,100594
38,1985436,268657,10055247,31362800,13826,1856,7421143,44194,18,19513,290608,4152,12.03,100594
39,2043094,276893,10131124,32292104,13826,1856,7614479,45281,18,19513,290608,4152,12.41,100594
40,2096843,284518,10245908,33174161,13826,1856,7799887,46362,18,19513,290608,4152,11.61,100594
41,2149874,294648,10359666,34071128,13826,1856,7983980,47465,18,19513,290608,4152,11.98,100594
42,2205565,305901,10451113,34982326,13826,1856,8170351,48594,18,19513,290608,4152,12.22,100594
43,2263141,312332,36565387,35914546,13826,1856,8364729,49669,18,19513,290608,4152,12.61,100594
44,2318114,324189,10618879,36832387,13826,1856,8552402,50729,18,19513,290608,4152,12.30,100594
45,2376071,327785,10688223,37759621,13826,1856,8740837,51709,18,19513,290608,4152,12.53,100594
46,2432967,334323,10792098,38650001,13826,1856,8920913,52777,18,19513,290608,4152,11.83,100594
47,2488986,341193,10878513,39567802,13826,1856,9108113,53819,18,19513,290608,4152,12.30,100594
48,2544642,345115,10960893,40489260,13826,1856,9297830,55004,18,19513,290608,4152,12.36,100594
